ID,site,fireYear,size,sizeNext,surv,fl,fs,fps,sds,year,TSFcont,TSF
VY1.10.31,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.32,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.33,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.34,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.35,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.36,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.37,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.38,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.39,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.40,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.41,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.42,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.43,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.44,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.45,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.46,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.47,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.48,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.49,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.50,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.51,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.52,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY1.10.53,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.2.1,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.2.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.3.1,siteC,2009,NA,3.465735903,NA,NA,NA,NA,NA,2011,2,two
VY2.3.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.3.3,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.3.4,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.1,siteC,2009,7.965545573,7.757906208,1,1,2,9,NA,2011,2,two
VY2.4.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.3,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.4,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.5,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.6,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.7,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.8,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.9,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.10,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.11,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.12,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.13,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.14,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.15,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.16,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.17,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.18,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.19,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.20,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.21,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.22,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.4.23,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.1,siteC,2009,NA,3.555348061,NA,NA,NA,NA,NA,2011,2,two
VY2.6.2,siteC,2009,NA,3.401197382,NA,NA,NA,NA,NA,2011,2,two
VY2.6.3,siteC,2009,NA,3.17805383,NA,NA,NA,NA,NA,2011,2,two
VY2.6.4,siteC,2009,NA,2.995732274,NA,NA,NA,NA,NA,2011,2,two
VY2.6.5,siteC,2009,NA,4.025351691,NA,NA,NA,NA,NA,2011,2,two
VY2.6.6,siteC,2009,NA,3.871201011,NA,NA,NA,NA,NA,2011,2,two
VY2.6.7,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.8,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.9,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.10,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.11,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.12,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.13,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.14,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY2.6.15,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1OUT,siteC,2009,7.817625443,8.286269453,1,1,3,7,NA,2011,2,two
VY3.1.2,siteC,2009,NA,3.465735903,NA,NA,NA,NA,NA,2011,2,two
VY3.1.3,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.4,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.5,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.6,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.7,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.8,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.9,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.10,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.11,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.12,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.13,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.1.14,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.3.1,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.3.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.4.1,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.4.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.5.1,siteC,2009,6.652863029,NA,0,0,NA,NA,NA,2011,2,two
VY3.5.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY3.7.3,siteC,2009,7.872836175,7.896552702,1,1,12,4,NA,2011,2,two
VY3.7.1,siteC,2009,NA,6.558197803,NA,NA,NA,NA,NA,2011,2,two
VY3.7.2,siteC,2009,NA,2.995732274,NA,NA,NA,NA,NA,2011,2,two
VY4.4.1,siteC,2009,7.689371108,7.677863501,1,1,4,5,NA,2011,2,two
VY4.4.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.4.3,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.4.4,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.4.5,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.1,siteC,2009,7.856706793,7.742402022,1,1,12,4,NA,2011,2,two
VY4.5.2,siteC,2009,7.783224016,7.823645931,1,1,1,6,NA,2011,2,two
VY4.5.3,siteC,2009,5.940171253,4.248495242,1,0,NA,NA,NA,2011,2,two
VY4.5.4,siteC,2009,NA,3.80666249,NA,NA,NA,NA,NA,2011,2,two
VY4.5.5,siteC,2009,NA,3.912023005,NA,NA,NA,NA,NA,2011,2,two
VY4.5.6,siteC,2009,NA,3.465735903,NA,NA,NA,NA,NA,2011,2,two
VY4.5.7,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.8,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.9,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.11,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.12,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.13,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.16,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.17,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.18,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.19,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.20,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.21,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.22,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.23,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.24,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.25,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.26,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.27,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.28,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.29,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.30,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.31,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.5.32,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.6.1,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.6.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.6.3,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.7.1,siteC,2009,NA,4.094344562,NA,NA,NA,NA,NA,2011,2,two
VY4.7.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.9.1,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
VY4.9.2,siteC,2009,NA,NA,NA,NA,NA,NA,NA,2011,2,two
TY1.2.1,siteB,2008,5.192956851,5.204006687,1,0,NA,NA,NA,2011,3,three
TY1.2.2,siteB,2008,4.86753445,NA,0,0,NA,NA,NA,2011,3,three
TY1.2.3,siteB,2008,5.204006687,NA,0,0,NA,NA,NA,2011,3,three
TY1.2.4,siteB,2008,5.940171253,NA,0,0,NA,NA,NA,2011,3,three
TY1.2.5,siteB,2008,5.416100402,NA,0,0,NA,NA,NA,2011,3,three
TY1.3.1,siteB,2008,6.445719819,5.934894196,1,0,NA,NA,NA,2011,3,three
TY1.5.1,siteB,2008,6.514712691,NA,0,0,NA,NA,NA,2011,3,three
TY1.6.1,siteB,2008,6.068425588,5.33753808,1,0,NA,NA,NA,2011,3,three
TY1.6.2,siteB,2008,NA,NA,NA,NA,NA,NA,NA,2011,3,three
TY2.1.2,siteB,2008,5.966146739,NA,0,0,NA,NA,NA,2011,3,three
TY2.1.3,siteB,2008,NA,NA,NA,NA,NA,NA,NA,2011,3,three
TY2.3.1,siteB,2008,5.877735782,5.347107531,1,0,NA,NA,NA,2011,3,three
TY2.3.2,siteB,2008,6.240275845,5.634789603,1,1,1,2,NA,2011,3,three
TY3.2.1,siteB,2008,6.345636361,NA,0,1,1,0,NA,2011,3,three
TY4.1.1,siteB,2008,5.924255797,NA,0,1,1,0,NA,2011,3,three
TY4.1.2,siteB,2008,5.780743516,NA,0,1,1,0,NA,2011,3,three
TY4.2.1,siteB,2008,5.272999559,NA,0,0,NA,NA,NA,2011,3,three
TY4.2.2,siteB,2008,5.863631176,4.248495242,1,1,1,5,NA,2011,3,three
CM1.6.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.7.1,siteA,2005,5.932245187,NA,0,1,1,1,NA,2012,7,>three
CM1.9.1,siteA,2005,5.204006687,NA,0,1,1,0,NA,2012,7,>three
CM1.9.2,siteA,2005,5.036952602,NA,0,0,NA,NA,NA,2012,7,>three
CM1.10.1,siteA,2005,4.477336814,NA,0,0,NA,NA,NA,2012,7,>three
CM1.10.2,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.3,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.4,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.5,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.6,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.7,siteA,2005,5.278114659,NA,0,1,1,1,NA,2012,7,>three
CM1.10.8,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM1.10.9,siteA,2005,5.455321115,NA,0,0,NA,NA,NA,2012,7,>three
CM1.10.10,siteA,2005,4.718498871,NA,0,1,1,2,NA,2012,7,>three
CM2.1.1,siteA,2005,6.356107661,NA,0,1,4,4,NA,2012,7,>three
CM2.4.1,siteA,2005,3.988984047,NA,0,0,NA,NA,3.988984047,2012,7,>three
CM2.5.1,siteA,2005,5.66296048,NA,0,1,2,4,NA,2012,7,>three
CM2.5.2,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM2.5.3,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM2.5.4,siteA,2005,5.65248918,NA,0,1,2,3,NA,2012,7,>three
CM2.5.5,siteA,2005,5.288267031,NA,0,1,1,9,NA,2012,7,>three
CM2.5.6,siteA,2005,4.852030264,NA,0,1,1,4,NA,2012,7,>three
CM2.5.7,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM2.6.1,siteA,2005,4.96284463,NA,0,0,NA,NA,NA,2012,7,>three
CM2.6.2,siteA,2005,4.941642423,NA,0,0,NA,NA,NA,2012,7,>three
CM2.7.1,siteA,2005,6.104793232,5.666426688,1,1,3,2,NA,2012,7,>three
CM2.8.1,siteA,2005,5.886104031,NA,0,1,2,6,NA,2012,7,>three
CM2.8.2,siteA,2005,5.272999559,6.416732283,1,1,1,2,NA,2012,7,>three
CM2.10.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.1.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.1.2,siteA,2005,5.192956851,NA,0,1,1,4,NA,2012,7,>three
CM3.1.3,siteA,2005,6.052089169,NA,0,1,2,4,NA,2012,7,>three
CM3.1.4,siteA,2005,5.231108617,NA,0,1,1,3,NA,2012,7,>three
CM3.1.5,siteA,2005,5.934894196,NA,0,1,2,4,NA,2012,7,>three
CM3.1.6,siteA,2005,5.231108617,5.620400866,1,1,1,3,NA,2012,7,>three
CM3.1.7,siteA,2005,4.905274778,4.905274778,1,1,1,3,NA,2012,7,>three
CM3.1.8,siteA,2005,4.430816799,5.192956851,1,0,NA,NA,4.430816799,2012,7,>three
CM3.1.9,siteA,2005,4.189654742,4.682131227,1,0,NA,NA,4.189654742,2012,7,>three
CM3.1.10,siteA,2005,5.583496309,5.272999559,1,1,1,4,NA,2012,7,>three
CM3.1.11,siteA,2005,4.17438727,5.192956851,1,0,NA,NA,4.17438727,2012,7,>three
CM3.1.12,siteA,2005,5.075173815,NA,0,1,1,3,NA,2012,7,>three
CM3.2.1,siteA,2005,5.981414211,NA,0,1,1,6,NA,2012,7,>three
CM3.2.2,siteA,2005,5.730099783,NA,0,1,2,2,NA,2012,7,>three
CM3.2.3,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.2.4,siteA,2005,4.007333185,NA,0,1,1,1,NA,2012,7,>three
CM3.2.5,siteA,2005,5.278114659,NA,0,1,6,2,NA,2012,7,>three
CM3.2.6,siteA,2005,4.510859507,NA,0,1,1,1,NA,2012,7,>three
CM3.2.7,siteA,2005,4.094344562,NA,0,1,1,1,NA,2012,7,>three
CM3.2.8,siteA,2005,5.480638923,NA,0,1,2,2,NA,2012,7,>three
CM3.2.9,siteA,2005,4.718498871,NA,0,1,1,2,NA,2012,7,>three
CM3.2.10,siteA,2005,4.718498871,NA,0,1,1,4,NA,2012,7,>three
CM3.3.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.3.2,siteA,2005,4.905274778,NA,0,1,1,3,NA,2012,7,>three
CM3.3.3,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.4.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.4.2,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.9.1,siteA,2005,4.430816799,NA,0,1,1,2,NA,2012,7,>three
CM3.9.2,siteA,2005,5.583496309,5.783825182,1,1,1,4,NA,2012,7,>three
CM3.9.3,siteA,2005,4.9698133,NA,0,1,1,1,NA,2012,7,>three
CM3.9.4,siteA,2005,4.718498871,NA,0,1,1,1,NA,2012,7,>three
CM3.9.5,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.9.6,siteA,2005,4.787491743,NA,0,1,1,2,NA,2012,7,>three
CM3.9.7,siteA,2005,5.204006687,NA,0,1,1,1,NA,2012,7,>three
CM3.9.8,siteA,2005,4.644390899,NA,0,1,1,1,NA,2012,7,>three
CM3.9.9,siteA,2005,5.204006687,NA,0,1,2,2,NA,2012,7,>three
CM3.9.10,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.9.11,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.9.12,siteA,2005,5.81711116,NA,0,1,2,2,NA,2012,7,>three
CM3.10.1,siteA,2005,5.393627546,NA,0,1,1,5,NA,2012,7,>three
CM3.10.2,siteA,2005,5.192956851,NA,0,1,1,3,NA,2012,7,>three
CM3.10.3,siteA,2005,5.318119994,NA,0,1,1,3,NA,2012,7,>three
CM3.10.4,siteA,2005,5.777652323,NA,0,1,1,5,NA,2012,7,>three
CM3.10.5,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.10.6,siteA,2005,6.522092798,5.783825182,1,1,2,5,NA,2012,7,>three
CM3.10.7,siteA,2005,6.163314804,NA,0,1,2,5,NA,2012,7,>three
CM3.10.8,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM3.10.9,siteA,2005,5.375278408,NA,0,1,1,2,NA,2012,7,>three
CM3.10.10,siteA,2005,4.510859507,NA,0,1,1,2,NA,2012,7,>three
CM3.10.11,siteA,2005,4.564348191,NA,0,1,1,1,NA,2012,7,>three
CM3.10.12,siteA,2005,5.545177444,NA,0,1,1,5,NA,2012,7,>three
CM3.10.13,siteA,2005,4.49980967,NA,0,0,NA,NA,NA,2012,7,>three
CM3.10.14,siteA,2005,5.272999559,NA,0,1,1,4,NA,2012,7,>three
CM3.10.15,siteA,2005,5.318119994,NA,0,1,1,3,NA,2012,7,>three
CM3.10.16,siteA,2005,5.075173815,NA,0,0,NA,NA,NA,2012,7,>three
CM3.10.17,siteA,2005,4.189654742,NA,0,0,NA,NA,4.189654742,2012,7,>three
CM4.1.1,siteA,2005,4.248495242,NA,0,0,NA,NA,4.248495242,2012,7,>three
CM4.1.2,siteA,2005,NA,4.094344562,NA,NA,NA,NA,NA,2012,7,>three
CM4.1.3,siteA,2005,NA,2.708050201,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.1,siteA,2005,5.509388337,NA,0,1,2,1,NA,2012,7,>three
CM4.2.2,siteA,2005,4.718498871,NA,0,1,1,1,NA,2012,7,>three
CM4.2.3,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.4,siteA,2005,4.718498871,NA,0,0,NA,NA,NA,2012,7,>three
CM4.2.5,siteA,2005,4.787491743,NA,0,1,1,1,NA,2012,7,>three
CM4.2.6,siteA,2005,4.905274778,NA,0,1,1,1,NA,2012,7,>three
CM4.2.7,siteA,2005,5.717027701,NA,0,1,2,2,NA,2012,7,>three
CM4.2.8,siteA,2005,4.644390899,4.143134726,1,0,NA,NA,NA,2012,7,>three
CM4.2.9,siteA,2005,5.272999559,NA,0,1,1,3,NA,2012,7,>three
CM4.2.10,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.11,siteA,2005,4.382026635,NA,0,1,1,1,NA,2012,7,>three
CM4.2.12,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.13,siteA,2005,4.795790546,NA,0,1,1,1,NA,2012,7,>three
CM4.2.14,siteA,2005,5.192956851,NA,0,1,1,3,NA,2012,7,>three
CM4.2.15,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.16,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.17,siteA,2005,5.318119994,NA,0,1,1,2,NA,2012,7,>three
CM4.2.18,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.19,siteA,2005,5.135798437,NA,0,1,1,2,NA,2012,7,>three
CM4.2.20,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.21,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.22,siteA,2005,5.411646052,NA,0,0,NA,NA,NA,2012,7,>three
CM4.2.23,siteA,2005,2.302585093,NA,0,0,NA,NA,NA,2012,7,>three
CM4.2.24,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.2.25,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.2,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.3,siteA,2005,4.59511985,NA,0,0,NA,NA,NA,2012,7,>three
CM4.3.4,siteA,2005,5.398162702,NA,0,1,1,3,NA,2012,7,>three
CM4.3.5,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.6,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.7,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.8,siteA,2005,6.486160789,6.81563999,1,1,2,2,NA,2012,7,>three
CM4.3.9,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.10,siteA,2005,4.59511985,NA,0,0,NA,NA,4.59511985,2012,7,>three
CM4.3.11,siteA,2005,NA,3.80666249,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.12,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.3.13,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.4.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.6.1,siteA,2005,5.170483995,NA,0,1,2,2,NA,2012,7,>three
CM4.7.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.7.2,siteA,2005,5.105945474,NA,0,1,1,3,NA,2012,7,>three
CM4.7.3,siteA,2005,5.010635294,NA,0,1,1,3,NA,2012,7,>three
CM4.7.4,siteA,2005,5.231108617,NA,0,1,1,3,NA,2012,7,>three
CM4.7.5,siteA,2005,4.682131227,NA,0,0,NA,NA,NA,2012,7,>three
CM4.7.6,siteA,2005,4.718498871,NA,0,0,NA,NA,NA,2012,7,>three
CM4.7.7,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.7.8,siteA,2005,4.762173935,NA,0,0,NA,NA,NA,2012,7,>three
CM4.7.9,siteA,2005,4.477336814,NA,0,0,NA,NA,NA,2012,7,>three
CM4.7.10,siteA,2005,5.288267031,NA,0,1,1,3,NA,2012,7,>three
CM4.7.11,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.8.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.8.2,siteA,2005,5.375278408,NA,0,1,1,6,NA,2012,7,>three
CM4.8.3,siteA,2005,4.510859507,NA,0,0,NA,NA,NA,2012,7,>three
CM4.8.4,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.8.5,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.8.6,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.9.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.10.1,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.10.2,siteA,2005,4.644390899,NA,0,1,1,1,NA,2012,7,>three
CM4.10.3,siteA,2005,4.86753445,NA,0,0,NA,NA,NA,2012,7,>three
CM4.10.4,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.10.5,siteA,2005,5.398162702,NA,0,0,NA,NA,NA,2012,7,>three
CM4.10.6,siteA,2005,5.863631176,NA,0,1,2,2,NA,2012,7,>three
CM4.10.7,siteA,2005,5.278114659,NA,0,1,1,1,NA,2012,7,>three
CM4.10.8,siteA,2005,NA,NA,NA,NA,NA,NA,NA,2012,7,>three
CM4.10.9,siteA,2005,5.135798437,NA,0,1,1,3,NA,2012,7,>three
CM4.10.10,siteA,2005,4.941642423,NA,0,1,1,2,NA,2012,7,>three
CM4.10.11,siteA,2005,6.29156914,NA,0,1,2,5,NA,2012,7,>three
TV1.1.1,siteB,1986,4.762173935,6.163314804,1,0,NA,NA,NA,2012,26,>three
TV1.1.2,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.1.3,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.2.1,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.2.2,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.1,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.2,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.3,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.4,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.5,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.3.6,siteB,1986,NA,NA,NA,NA,NA,NA,NA,2012,26,>three
TV1.5.1,siteB,1986,NA,3.891820298,NA,NA,NA,NA,NA,2012,26,>three
