Source	Site	alt	cont	Treat	Block	Plot	uIDS	IDS	trans	size	flo.if	flo.no	cloning	clonesNext	surv	offspringNext	stage	stageNext	sizeNext
Hog	Hog	2	2	TT1	Hog_3	113	113.8	8	09_10	5,641427984	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.9	9	09_10	7,537617151	0	NA	0	NA	1	NA	continuous	continuous	5,641427984
Hog	Hog	2	2	TT1	Hog_3	113	113.22	22	09_10	7,1979	NA	NA	NA	NA	NA	clonal	NA	continuous	5,987560813
Hog	Hog	2	2	TT1	Hog_3	113	113.23	23	09_10	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	5,127615448
Hog	Hog	2	2	TT1	Hog_3	113	113.24	24	09_10	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	6,329384276
Hog	Hog	2	2	TT1	Hog_3	113	113.25	25	09_10	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	5,987560813
Hog	Hog	2	2	TT1	Hog_3	113	113.26	26	09_10	6,6734	NA	NA	NA	NA	NA	clonal	NA	continuous	6,84966086
Hog	Hog	2	2	TT1	Hog_3	113	113.27	27	09_10	5,8134	NA	NA	NA	NA	NA	clonal	NA	continuous	5,643582667
Hog	Hog	2	2	TT1	Hog_3	113	113.28	28	09_10	7,1979	NA	NA	NA	NA	NA	clonal	NA	continuous	6,675517104
Hog	Hog	2	2	TT1	Hog_3	113	113.29	29	09_10	6,3337	NA	NA	NA	NA	NA	clonal	NA	continuous	5,641427984
Hog	Hog	2	2	TT1	Hog_3	113	113.30	30	09_10	6,5014	NA	NA	NA	NA	NA	clonal	NA	continuous	5,987560813
Hog	Hog	2	2	TT1	Hog_3	113	113.31	31	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.32	32	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.33	33	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.34	34	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.35	35	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.36	36	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.37	37	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.38	38	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.39	39	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.40	40	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.41	41	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.42	42	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.43	43	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_3	113	113.45	45	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.1	1	09_10	6,157395203	1	1	0	NA	1	NA	continuous	continuous	5,81557174
Hog	Hog	2	2	TT1	Hog_5	122	122.2	2	09_10	5,98540613	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.3	3	09_10	6,675517104	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.4	4	09_10	6,673362422	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.5	5	09_10	6,675517104	0	NA	1	1	1	NA	continuous	continuous	4,783637303
Hog	Hog	2	2	TT1	Hog_5	122	122.6	6	09_10	6,331538958	0	NA	1	2	1	NA	continuous	continuous	5,813417057
Hog	Hog	2	2	TT1	Hog_5	122	122.7	7	09_10	6,3315	NA	NA	NA	NA	NA	clonal	NA	continuous	6,673362422
Hog	Hog	2	2	TT1	Hog_5	122	122.8	8	09_10	6,6755	NA	NA	NA	NA	NA	clonal	NA	continuous	4,78148262
Hog	Hog	2	2	TT1	Hog_5	122	122.9	9	09_10	6,3315	NA	NA	NA	NA	NA	clonal	NA	continuous	5,817726422
Hog	Hog	2	2	TT1	Hog_5	122	122.10	10	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.11	11	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.12	12	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Hog	2	2	TT1	Hog_5	122	122.13	13	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.1	1	09_10	6,159549886	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Hog	Vik	3	2	TT2	Vik_3	111	111.10	10	09_10	4,78148262	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.11	11	09_10	6,157395203	0	NA	1	1	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.12	12	09_10	5,98540613	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.13	13	09_10	5,641427984	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.14	14	09_10	5,643582667	0	NA	0	NA	1	NA	continuous	continuous	5,127391163
Hog	Vik	3	2	TT2	Vik_3	111	111.15	15	09_10	6,845351494	1	1	0	NA	1	NA	continuous	continuous	4,78148262
Hog	Vik	3	2	TT2	Vik_3	111	111.16	16	09_10	7,01949525	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.17	17	09_10	7,017340567	0	NA	0	NA	1	NA	continuous	continuous	5,641427984
Hog	Vik	3	2	TT2	Vik_3	111	111.18	18	09_10	6,679826469	0	NA	0	NA	1	NA	continuous	continuous	5,98540613
Hog	Vik	3	2	TT2	Vik_3	111	111.19	19	09_10	7,709606224	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.2	2	09_10	6,501373349	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.20	20	09_10	5,813417057	0	NA	0	NA	1	NA	continuous	continuous	6,503528031
Hog	Vik	3	2	TT2	Vik_3	111	111.21	21	09_10	4,953471693	0	NA	1	2	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.22	22	09_10	5,989715495	0	NA	1	1	1	NA	continuous	continuous	5,127615448
Hog	Vik	3	2	TT2	Vik_3	111	111.23	23	09_10	7,361318713	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Hog	Vik	3	2	TT2	Vik_3	111	111.24	24	09_10	7,533307786	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.25	25	09_10	6,331538958	0	NA	0	NA	1	NA	continuous	continuous	6,331538958
Hog	Vik	3	2	TT2	Vik_3	111	111.26	26	09_10	5,813417057	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.27	27	09_10	5,987560813	0	NA	0	NA	1	NA	continuous	continuous	5,81557174
Hog	Vik	3	2	TT2	Vik_3	111	111.28	28	09_10	5,813417057	0	NA	0	NA	1	NA	continuous	continuous	6,331538958
Hog	Vik	3	2	TT2	Vik_3	111	111.29	29	09_10	6,847506177	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.3	3	09_10	7,363473396	1	1	0	NA	1	NA	continuous	continuous	7,017340567
Hog	Vik	3	2	TT2	Vik_3	111	111.4	4	09_10	7,01949525	1	1	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.5	5	09_10	6,161704568	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Hog	Vik	3	2	TT2	Vik_3	111	111.6	6	09_10	4,953471693	0	NA	0	NA	1	NA	continuous	continuous	5,297449839
Hog	Vik	3	2	TT2	Vik_3	111	111.7	7	09_10	5,98540613	0	NA	0	NA	1	NA	continuous	continuous	4,953471693
Hog	Vik	3	2	TT2	Vik_3	111	111.8	8	09_10	7,365628078	0	NA	0	NA	1	NA	continuous	continuous	6,673362422
Hog	Vik	3	2	TT2	Vik_3	111	111.9	9	09_10	5,813417057	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.30	30	09_10	6,1574	NA	NA	NA	NA	NA	clonal	NA	continuous	4,955626376
Hog	Vik	3	2	TT2	Vik_3	111	111.31	31	09_10	5,9897	NA	NA	NA	NA	NA	clonal	NA	continuous	5,81557174
Hog	Vik	3	2	TT2	Vik_3	111	111.32	32	09_10	4,9535	NA	NA	NA	NA	NA	clonal	NA	continuous	5,229378131
Hog	Vik	3	2	TT2	Vik_3	111	111.33	33	09_10	4,9535	NA	NA	NA	NA	NA	clonal	NA	continuous	5,641427984
Hog	Vik	3	2	TT2	Vik_3	111	111.34	34	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.35	35	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.36	36	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.37	37	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.38	38	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_3	111	111.41	41	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.1	1	09_10	5,987560813	0	NA	1	1	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.2	2	09_10	6,847506177	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.3	3	09_10	5,989715495	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.4	4	09_10	6,675517104	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.5	5	09_10	4,437504474	0	NA	0	NA	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.6	6	09_10	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	5,297449839
Hog	Vik	3	2	TT2	Vik_5	123	123.7	7	09_10	4,437504474	0	NA	1	2	0	NA	continuous	dead	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.8	8	09_10	7,537617151	0	NA	0	NA	1	NA	continuous	continuous	5,469438912
Hog	Vik	3	2	TT2	Vik_5	123	123.10	10	09_10	4,4375	NA	NA	NA	NA	NA	clonal	NA	continuous	5,98540613
Hog	Vik	3	2	TT2	Vik_5	123	123.11	11	09_10	5,9876	NA	NA	NA	NA	NA	clonal	NA	continuous	6,331538958
Hog	Vik	3	2	TT2	Vik_5	123	123.9	9	09_10	4,4375	NA	NA	NA	NA	NA	clonal	NA	continuous	5,297449839
Hog	Vik	3	2	TT2	Vik_5	123	123.12	12	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.13	13	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.14	14	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.15	15	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.16	16	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.17	17	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.18	18	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.19	19	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.20	20	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hog	Vik	3	2	TT2	Vik_5	123	123.21	21	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.1	1	09_10	5,81557174	0	NA	1	2	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.10	10	09_10	6,512146761	1	1	0	NA	1	NA	continuous	continuous	6,679826469
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.11	11	09_10	5,98540613	0	NA	0	NA	1	NA	continuous	continuous	6,679826469
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.12	12	09_10	6,84966086	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.13	13	09_10	6,501373349	0	NA	0	NA	1	NA	continuous	continuous	5,643582667
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.14	14	09_10	6,675517104	0	NA	0	NA	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.15	15	09_10	5,989715495	0	NA	0	NA	1	NA	continuous	continuous	6,853970225
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.16	16	09_10	5,297449839	0	NA	0	NA	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.17	17	09_10	5,299604521	0	NA	0	NA	1	NA	continuous	continuous	7,19794837
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.18	18	09_10	5,987560813	0	NA	1	1	1	NA	continuous	continuous	5,643582667
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.19	19	09_10	6,335848323	0	NA	0	NA	1	NA	continuous	continuous	6,159549886
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.2	2	09_10	6,157395203	0	NA	1	1	1	NA	continuous	continuous	5,475902959
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.20	20	09_10	5,641427984	0	NA	0	NA	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.21	21	09_10	6,847506177	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.22	22	09_10	6,338003006	0	NA	1	1	1	NA	continuous	continuous	5,98540613
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.23	23	09_10	5,987560813	0	NA	1	1	1	NA	continuous	continuous	6,333693641
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.24	24	09_10	5,987560813	0	NA	1	1	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.25	25	09_10	5,81557174	0	NA	1	1	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.26	26	09_10	6,84966086	0	NA	0	NA	1	NA	continuous	continuous	4,265515402
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.27	27	09_10	6,509992079	0	NA	0	NA	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.3	3	09_10	6,503528031	0	NA	0	NA	1	NA	continuous	continuous	6,333693641
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.4	4	09_10	6,675517104	0	NA	0	NA	1	NA	continuous	continuous	6,681981152
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.5	5	09_10	5,125460766	0	NA	0	NA	0	NA	continuous	dead	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.6	6	09_10	7,023804615	0	NA	0	NA	1	NA	continuous	continuous	6,161704568
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.7	7	09_10	5,813417057	0	NA	0	NA	1	NA	continuous	continuous	5,64573735
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.8	8	09_10	5,81557174	0	NA	1	1	1	NA	continuous	continuous	4,61164823
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.9	9	09_10	5,471593594	0	NA	0	NA	1	NA	continuous	continuous	4,957781058
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.28	28	09_10	5,8156	NA	NA	NA	NA	NA	clonal	NA	continuous	5,303913886
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.29	29	09_10	5,8156	NA	NA	NA	NA	NA	clonal	NA	continuous	5,643582667
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.30	30	09_10	5,9876	NA	NA	NA	NA	NA	clonal	NA	continuous	7,19794837
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.31	31	09_10	6,3380	NA	NA	NA	NA	NA	clonal	NA	continuous	6,161704568
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.32	32	09_10	5,9876	NA	NA	NA	NA	NA	clonal	NA	continuous	7,193639005
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.33	33	09_10	6,1574	NA	NA	NA	NA	NA	clonal	NA	continuous	5,127615448
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.34	34	09_10	5,8156	NA	NA	NA	NA	NA	clonal	NA	continuous	5,64573735
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.35	35	09_10	5,9876	NA	NA	NA	NA	NA	clonal	NA	continuous	5,987560813
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.36	36	09_10	5,8156	NA	NA	NA	NA	NA	clonal	NA	continuous	5,127615448
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.37	37	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.38	38	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.39	39	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovs	Ovs	3	4	TT1	Ovs_5	306	306.40	40	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.1	1	09_10	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	4,783637303
Ram	Arh	3	3	TT2	Arh_4	191	191.10	10	09_10	6,163859251	0	NA	1	1	1	NA	continuous	continuous	5,473748277
Ram	Arh	3	3	TT2	Arh_4	191	191.11	11	09_10	4,78148262	0	NA	0	NA	1	NA	continuous	continuous	4,439659157
Ram	Arh	3	3	TT2	Arh_4	191	191.12	12	09_10	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	4,093526329
Ram	Arh	3	3	TT2	Arh_4	191	191.13	13	09_10	5,64573735	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Ram	Arh	3	3	TT2	Arh_4	191	191.14	14	09_10	4,953471693	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.15	15	09_10	5,125460766	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.16	16	09_10	4,953471693	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.17	17	09_10	5,471593594	0	NA	0	NA	1	NA	continuous	continuous	4,609493547
Ram	Arh	3	3	TT2	Arh_4	191	191.18	18	09_10	5,125460766	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.19	19	09_10	4,61164823	0	NA	1	2	1	NA	continuous	continuous	7,363473396
Ram	Arh	3	3	TT2	Arh_4	191	191.2	2	09_10	4,953471693	0	NA	1	1	1	NA	continuous	continuous	5,299604521
Ram	Arh	3	3	TT2	Arh_4	191	191.20	20	09_10	5,297449839	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.21	21	09_10	4,959935741	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.22	22	09_10	4,953471693	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.23	23	09_10	5,303913886	0	NA	0	NA	1	NA	continuous	continuous	4,955626376
Ram	Arh	3	3	TT2	Arh_4	191	191.24	24	09_10	4,783637303	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Ram	Arh	3	3	TT2	Arh_4	191	191.25	25	09_10	4,609493547	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Ram	Arh	3	3	TT2	Arh_4	191	191.26	26	09_10	4,953471693	0	NA	0	NA	1	NA	continuous	continuous	3,749548183
Ram	Arh	3	3	TT2	Arh_4	191	191.27	27	09_10	4,093526329	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Ram	Arh	3	3	TT2	Arh_4	191	191.28	28	09_10	4,78148262	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.29	29	09_10	4,955626376	0	NA	0	NA	1	NA	continuous	continuous	4,953471693
Ram	Arh	3	3	TT2	Arh_4	191	191.3	3	09_10	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Ram	Arh	3	3	TT2	Arh_4	191	191.30	30	09_10	4,953471693	0	NA	1	1	1	NA	continuous	continuous	4,609493547
Ram	Arh	3	3	TT2	Arh_4	191	191.4	4	09_10	3,749548183	0	NA	0	NA	1	NA	continuous	continuous	3,57755911
Ram	Arh	3	3	TT2	Arh_4	191	191.5	5	09_10	5,475902959	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_4	191	191.6	6	09_10	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	4,267670084
Ram	Arh	3	3	TT2	Arh_4	191	191.7	7	09_10	5,301759204	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Ram	Arh	3	3	TT2	Arh_4	191	191.8	8	09_10	5,64573735	0	NA	0	NA	1	NA	continuous	continuous	4,609493547
Ram	Arh	3	3	TT2	Arh_4	191	191.9	9	09_10	4,265515402	0	NA	0	NA	1	NA	continuous	continuous	5,125460766
Ram	Arh	3	3	TT2	Arh_4	191	191.31	31	09_10	4,7815	NA	NA	NA	NA	NA	clonal	NA	continuous	4,700518451
Ram	Arh	3	3	TT2	Arh_4	191	191.32	32	09_10	4,9535	NA	NA	NA	NA	NA	clonal	NA	continuous	4,61164823
Ram	Arh	3	3	TT2	Arh_4	191	191.33	33	09_10	4,9535	NA	NA	NA	NA	NA	clonal	NA	continuous	4,437504474
Ram	Arh	3	3	TT2	Arh_4	191	191.36	36	09_10	6,1639	NA	NA	NA	NA	NA	clonal	NA	continuous	4,783637303
Ram	Arh	3	3	TT2	Arh_4	191	191.37	37	09_10	4,6116	NA	NA	NA	NA	NA	clonal	NA	continuous	4,953471693
Ram	Arh	3	3	TT2	Arh_4	191	191.38	38	09_10	4,6116	NA	NA	NA	NA	NA	clonal	NA	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_4	191	191.39	39	09_10	4,9599	NA	NA	NA	NA	NA	clonal	NA	continuous	3,749548183
Ram	Arh	3	3	TT2	Arh_4	191	191.40	40	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.41	41	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.42	42	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.43	43	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.44	44	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.45	45	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.46	46	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.47	47	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_4	191	191.48	48	09_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.1	1	09_10	3,921537256	0	NA	0	NA	1	NA	continuous	continuous	4,095681011
Ram	Arh	3	3	TT2	Arh_3	197	197.10	10	09_10	4,267670084	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.11	11	09_10	5,643582667	0	NA	0	NA	1	NA	continuous	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_3	197	197.12	12	09_10	3,405570037	0	NA	1	3	1	NA	continuous	continuous	5,129770131
Ram	Arh	3	3	TT2	Arh_3	197	197.13	13	09_10	5,125460766	0	NA	0	NA	1	NA	continuous	continuous	4,78148262
Ram	Arh	3	3	TT2	Arh_3	197	197.14	14	09_10	6,686290517	0	NA	1	1	1	NA	continuous	continuous	5,297449839
Ram	Arh	3	3	TT2	Arh_3	197	197.15	15	09_10	5,473748277	0	NA	0	NA	1	NA	continuous	continuous	5,299604521
Ram	Arh	3	3	TT2	Arh_3	197	197.16	16	09_10	4,78148262	0	NA	0	NA	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.17	17	09_10	6,507837396	1	1	0	NA	1	NA	continuous	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_3	197	197.18	18	09_10	6,507837396	0	NA	1	2	1	NA	continuous	continuous	5,299604521
Ram	Arh	3	3	TT2	Arh_3	197	197.19	19	09_10	5,301759204	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.2	2	09_10	6,505682714	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.20	20	09_10	5,301759204	1	1	0	NA	1	NA	continuous	continuous	4,609493547
Ram	Arh	3	3	TT2	Arh_3	197	197.21	21	09_10	5,81557174	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.22	22	09_10	5,987560813	0	NA	1	2	1	NA	continuous	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_3	197	197.23	23	09_10	6,679826469	0	NA	1	4	1	NA	continuous	continuous	4,265515402
Ram	Arh	3	3	TT2	Arh_3	197	197.24	24	09_10	7,032423345	0	NA	1	1	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.25	25	09_10	5,641427984	0	NA	1	1	1	NA	continuous	continuous	5,127615448
Ram	Arh	3	3	TT2	Arh_3	197	197.3	3	09_10	5,813417057	0	NA	1	3	1	NA	continuous	continuous	5,297449839
Ram	Arh	3	3	TT2	Arh_3	197	197.4	4	09_10	5,473748277	0	NA	1	2	0	NA	continuous	dead	NA
Ram	Arh	3	3	TT2	Arh_3	197	197.5	5	09_10	5,641427984	0	NA	0	NA	1	NA	continuous	continuous	4,783637303
